id,String
94,"7432065"
95,http://db.uwaterloo.ca/~galuc/wsdbm/User40
96,"3116413"
97,http://db.uwaterloo.ca/~galuc/wsdbm/User41
98,"1999-11-14"
99,"2082695"
100,http://db.uwaterloo.ca/~galuc/wsdbm/User42
101,"4946074"
102,http://db.uwaterloo.ca/~galuc/wsdbm/User43
103,"1976-07-29"
104,"7571585"
105,http://db.uwaterloo.ca/~galuc/wsdbm/User44
106,"8592209"
107,http://db.uwaterloo.ca/~galuc/wsdbm/User45
108,"2018906"
109,"1984077"
110,http://db.uwaterloo.ca/~galuc/wsdbm/User46
111,"1986-12-19"
112,"3531577"
113,http://db.uwaterloo.ca/~galuc/wsdbm/User47
114,"6532341"
115,http://db.uwaterloo.ca/~galuc/wsdbm/User48
116,"1973-05-09"
117,"3985593"
118,http://db.uwaterloo.ca/~galuc/wsdbm/User49
119,"1980-12-03"
120,"3199354"
121,http://db.uwaterloo.ca/~galuc/wsdbm/User50
122,"1978-12-01"
123,"3315516"
124,http://db.uwaterloo.ca/~galuc/wsdbm/User51
125,"1985-06-10"
126,"6024270"
127,http://db.uwaterloo.ca/~galuc/wsdbm/User52
128,"5703782"
129,http://db.uwaterloo.ca/~galuc/wsdbm/User53
130,"1043897"
131,http://db.uwaterloo.ca/~galuc/wsdbm/User54
132,"6088609"
133,http://db.uwaterloo.ca/~galuc/wsdbm/User55
134,"3382876"
135,http://db.uwaterloo.ca/~galuc/wsdbm/User56
136,"1970-02-15"
137,"4690290"
138,http://db.uwaterloo.ca/~galuc/wsdbm/User57
139,"8490361"
140,http://db.uwaterloo.ca/~galuc/wsdbm/User58
141,"3814915"
142,http://db.uwaterloo.ca/~galuc/wsdbm/User59
143,"4593213"
144,http://db.uwaterloo.ca/~galuc/wsdbm/User60
145,"1787386"
146,http://db.uwaterloo.ca/~galuc/wsdbm/User61
147,"9489059"
148,http://db.uwaterloo.ca/~galuc/wsdbm/User62
149,"4389724"
150,http://db.uwaterloo.ca/~galuc/wsdbm/User63
151,"5554401"
152,http://db.uwaterloo.ca/~galuc/wsdbm/User64
153,"5975851"
154,http://db.uwaterloo.ca/~galuc/wsdbm/User65
155,"2685873"
156,http://db.uwaterloo.ca/~galuc/wsdbm/User66
157,"2717224"
158,http://db.uwaterloo.ca/~galuc/wsdbm/User67
159,"5592332"
160,http://db.uwaterloo.ca/~galuc/wsdbm/User68
161,"3857913"
162,http://db.uwaterloo.ca/~galuc/wsdbm/User69
163,"9593137"
164,http://db.uwaterloo.ca/~galuc/wsdbm/User70
165,"9674572"
166,http://db.uwaterloo.ca/~galuc/wsdbm/User71
167,"9332314"
168,http://db.uwaterloo.ca/~galuc/wsdbm/User72
169,"1975-07-12"
170,"8808222"
171,http://db.uwaterloo.ca/~galuc/wsdbm/User73
172,"1364398"
173,http://db.uwaterloo.ca/~galuc/wsdbm/User74
174,"9626187"
175,http://db.uwaterloo.ca/~galuc/wsdbm/User75
176,"9539862"
177,http://db.uwaterloo.ca/~galuc/wsdbm/User76
178,"3353868"
179,http://db.uwaterloo.ca/~galuc/wsdbm/User77
180,"1993-05-26"
181,"2883251"
182,http://db.uwaterloo.ca/~galuc/wsdbm/User78
183,"2827872"
184,http://db.uwaterloo.ca/~galuc/wsdbm/User79
185,"4777756"
186,http://db.uwaterloo.ca/~galuc/wsdbm/User80
187,"8335572"
188,http://db.uwaterloo.ca/~galuc/wsdbm/User81
189,"4939715"
190,http://db.uwaterloo.ca/~galuc/wsdbm/User82
191,"8966808"
192,http://db.uwaterloo.ca/~galuc/wsdbm/User83
193,"6510746"
194,http://db.uwaterloo.ca/~galuc/wsdbm/User84
195,"4357804"
196,"1951303"
197,http://db.uwaterloo.ca/~galuc/wsdbm/User85
198,"8382871"
199,http://db.uwaterloo.ca/~galuc/wsdbm/User86
200,"1971-11-08"
201,"5553080"
202,http://db.uwaterloo.ca/~galuc/wsdbm/User87
203,"4331438"
204,http://db.uwaterloo.ca/~galuc/wsdbm/User88
205,"2614647"
206,http://db.uwaterloo.ca/~galuc/wsdbm/User89
207,"5890296"
208,http://db.uwaterloo.ca/~galuc/wsdbm/User90
209,"9411838"
210,http://db.uwaterloo.ca/~galuc/wsdbm/User91
211,"6433960"
212,http://db.uwaterloo.ca/~galuc/wsdbm/User92
213,"1060234"
214,http://db.uwaterloo.ca/~galuc/wsdbm/User93
215,"2267652"
216,http://db.uwaterloo.ca/~galuc/wsdbm/User94
217,"7040906"
218,http://db.uwaterloo.ca/~galuc/wsdbm/User95
219,"9405312"
220,http://db.uwaterloo.ca/~galuc/wsdbm/User96
221,"6697728"
222,http://db.uwaterloo.ca/~galuc/wsdbm/User97
223,"1990-11-05"
224,"4419735"
225,http://db.uwaterloo.ca/~galuc/wsdbm/User98
226,"4610212"
227,http://db.uwaterloo.ca/~galuc/wsdbm/User99
228,"2695923"
229,http://db.uwaterloo.ca/~galuc/wsdbm/User100
230,"4744264"
231,"7286637"
232,http://db.uwaterloo.ca/~galuc/wsdbm/User101
233,"7845263"
234,http://db.uwaterloo.ca/~galuc/wsdbm/User102
235,"6140531"
236,http://db.uwaterloo.ca/~galuc/wsdbm/User103
237,"1856520"
238,http://db.uwaterloo.ca/~galuc/wsdbm/User104
239,"4049490"
240,http://db.uwaterloo.ca/~galuc/wsdbm/User105
241,"1995-09-21"
242,"7694761"
243,http://db.uwaterloo.ca/~galuc/wsdbm/User106
244,"1973-10-05"
245,"8507414"
246,http://db.uwaterloo.ca/~galuc/wsdbm/User107
247,"7569797"
248,http://db.uwaterloo.ca/~galuc/wsdbm/User108
249,"1928763"
250,http://db.uwaterloo.ca/~galuc/wsdbm/User109
251,"2524632"
252,http://db.uwaterloo.ca/~galuc/wsdbm/User110
253,"8930153"
254,http://db.uwaterloo.ca/~galuc/wsdbm/User111
255,"8721584"
256,http://db.uwaterloo.ca/~galuc/wsdbm/User112
257,"9324959"
258,http://db.uwaterloo.ca/~galuc/wsdbm/User113
259,"6280181"
260,http://db.uwaterloo.ca/~galuc/wsdbm/User114
261,"2636301"
262,http://db.uwaterloo.ca/~galuc/wsdbm/User115
263,"7906704"
264,http://db.uwaterloo.ca/~galuc/wsdbm/User116
265,"1989-02-02"
266,"8810741"
267,http://db.uwaterloo.ca/~galuc/wsdbm/User117
268,"6580441"
269,http://db.uwaterloo.ca/~galuc/wsdbm/User118
270,"3189482"
271,http://db.uwaterloo.ca/~galuc/wsdbm/User119
272,"1981-05-03"
273,"6595862"
274,http://db.uwaterloo.ca/~galuc/wsdbm/User120
275,"6938722"
276,http://db.uwaterloo.ca/~galuc/wsdbm/User121
277,"5633241"
278,http://db.uwaterloo.ca/~galuc/wsdbm/User122
279,"1406506"
280,http://db.uwaterloo.ca/~galuc/wsdbm/User123
281,"9937891"
282,http://db.uwaterloo.ca/~galuc/wsdbm/User124
283,"9638982"
284,"7557102"
285,http://db.uwaterloo.ca/~galuc/wsdbm/User125
286,"1357704"
287,"1184028"
288,http://db.uwaterloo.ca/~galuc/wsdbm/User126
289,"4605450"
290,http://db.uwaterloo.ca/~galuc/wsdbm/User127
291,"7149292"
292,http://db.uwaterloo.ca/~galuc/wsdbm/User128
293,"1972-11-24"
294,"1965910"
295,http://db.uwaterloo.ca/~galuc/wsdbm/User129
296,"7746660"
297,http://db.uwaterloo.ca/~galuc/wsdbm/User130
298,"1423562"
299,"6199236"
300,http://db.uwaterloo.ca/~galuc/wsdbm/User131
301,"9248141"
302,http://db.uwaterloo.ca/~galuc/wsdbm/User132
303,"4394346"
304,http://db.uwaterloo.ca/~galuc/wsdbm/User133
305,"1995-08-22"
306,"6150954"
307,http://db.uwaterloo.ca/~galuc/wsdbm/User134
308,"1101505"
309,http://db.uwaterloo.ca/~galuc/wsdbm/User135
310,"1977-04-06"
311,"4876144"
312,http://db.uwaterloo.ca/~galuc/wsdbm/User136
313,"3479368"
314,http://db.uwaterloo.ca/~galuc/wsdbm/User137
315,"9407825"
316,http://db.uwaterloo.ca/~galuc/wsdbm/User138
317,"5977325"
318,http://db.uwaterloo.ca/~galuc/wsdbm/User139
319,"2236558"
320,http://db.uwaterloo.ca/~galuc/wsdbm/User140
321,"1987-12-11"
322,"3885928"
323,http://db.uwaterloo.ca/~galuc/wsdbm/User141
324,"8402146"
325,http://db.uwaterloo.ca/~galuc/wsdbm/User142
326,"5551960"
327,http://db.uwaterloo.ca/~galuc/wsdbm/User143
328,"4535600"
329,http://db.uwaterloo.ca/~galuc/wsdbm/User144
330,"1898975"
331,http://db.uwaterloo.ca/~galuc/wsdbm/User145
332,"7453307"
333,http://db.uwaterloo.ca/~galuc/wsdbm/User146
334,"1612603"
335,http://db.uwaterloo.ca/~galuc/wsdbm/User147
336,"5646655"
337,"5694585"
338,http://db.uwaterloo.ca/~galuc/wsdbm/User148
339,"1985-06-04"
340,"4352113"
341,http://db.uwaterloo.ca/~galuc/wsdbm/User149
342,"4000651"
343,http://db.uwaterloo.ca/~galuc/wsdbm/User150
344,"1997-04-20"
345,"6843464"
346,http://db.uwaterloo.ca/~galuc/wsdbm/User151
347,"3669100"
348,http://db.uwaterloo.ca/~galuc/wsdbm/User152
349,"3561438"
350,http://db.uwaterloo.ca/~galuc/wsdbm/User153
351,"9396801"
352,http://db.uwaterloo.ca/~galuc/wsdbm/User154
353,"7273644"
354,http://db.uwaterloo.ca/~galuc/wsdbm/User155
355,"1993-02-11"
356,"3832984"
357,http://db.uwaterloo.ca/~galuc/wsdbm/User156
358,"9658375"
359,http://db.uwaterloo.ca/~galuc/wsdbm/User157
360,"3012716"
361,"6508707"
362,http://db.uwaterloo.ca/~galuc/wsdbm/User158
363,"8154008"
364,http://db.uwaterloo.ca/~galuc/wsdbm/User159
365,"9645719"
366,http://db.uwaterloo.ca/~galuc/wsdbm/User160
367,"9272039"
368,http://db.uwaterloo.ca/~galuc/wsdbm/User161
369,"1979-10-13"
370,"8463232"
371,http://db.uwaterloo.ca/~galuc/wsdbm/User162
372,"1983-11-15"
373,"5569758"
374,http://db.uwaterloo.ca/~galuc/wsdbm/User163
375,"6268199"
376,http://db.uwaterloo.ca/~galuc/wsdbm/User164
377,"1996-06-20"
378,"9250296"
379,http://db.uwaterloo.ca/~galuc/wsdbm/User165
380,"8548087"
381,http://db.uwaterloo.ca/~galuc/wsdbm/User166
382,"8480097"
383,http://db.uwaterloo.ca/~galuc/wsdbm/User167
384,"1850827"
385,http://db.uwaterloo.ca/~galuc/wsdbm/User168
386,"3161111"
387,http://db.uwaterloo.ca/~galuc/wsdbm/User169
388,"7108415"
389,http://db.uwaterloo.ca/~galuc/wsdbm/User170
390,"4087440"
391,http://db.uwaterloo.ca/~galuc/wsdbm/User171
392,"1993-10-04"
393,"4405875"
394,http://db.uwaterloo.ca/~galuc/wsdbm/User172
395,"1615519"
396,http://db.uwaterloo.ca/~galuc/wsdbm/User173
397,"2135407"
398,http://db.uwaterloo.ca/~galuc/wsdbm/User174
399,"1062407"
400,http://db.uwaterloo.ca/~galuc/wsdbm/User175
401,"1080666"
402,http://db.uwaterloo.ca/~galuc/wsdbm/User176
403,"9805203"
404,http://db.uwaterloo.ca/~galuc/wsdbm/User177
405,"8535860"
406,http://db.uwaterloo.ca/~galuc/wsdbm/User178
407,"5499463"
408,http://db.uwaterloo.ca/~galuc/wsdbm/User179
409,"1988-06-27"
410,"4794696"
411,http://db.uwaterloo.ca/~galuc/wsdbm/User180
412,"9413926"
413,http://db.uwaterloo.ca/~galuc/wsdbm/User181
414,"3726217"
415,http://db.uwaterloo.ca/~galuc/wsdbm/User182
416,"2412492"
417,http://db.uwaterloo.ca/~galuc/wsdbm/User183
418,"6667422"
419,http://db.uwaterloo.ca/~galuc/wsdbm/User184
420,"7774784"
421,http://db.uwaterloo.ca/~galuc/wsdbm/User185
422,"5413194"
423,http://db.uwaterloo.ca/~galuc/wsdbm/User186
424,"1228490"
425,http://db.uwaterloo.ca/~galuc/wsdbm/User187
426,"1978-02-22"
427,"5639312"
428,http://db.uwaterloo.ca/~galuc/wsdbm/User188
429,"1978-10-29"
430,"2773098"
431,http://db.uwaterloo.ca/~galuc/wsdbm/User189
432,"5411480"
433,http://db.uwaterloo.ca/~galuc/wsdbm/User190
434,"3042463"
435,http://db.uwaterloo.ca/~galuc/wsdbm/User191
436,"1979-07-01"
437,"8526163"
438,http://db.uwaterloo.ca/~galuc/wsdbm/User192
439,"3413257"
440,http://db.uwaterloo.ca/~galuc/wsdbm/User193
441,"1987-03-02"
442,"5237894"
443,http://db.uwaterloo.ca/~galuc/wsdbm/User194
444,"8479309"
445,"9710141"
446,http://db.uwaterloo.ca/~galuc/wsdbm/User195
447,"6701166"
448,http://db.uwaterloo.ca/~galuc/wsdbm/User196
449,"7938347"
450,http://db.uwaterloo.ca/~galuc/wsdbm/User197
451,"1997-04-03"
452,"6839072"
453,http://db.uwaterloo.ca/~galuc/wsdbm/User198
454,"3871494"
455,http://db.uwaterloo.ca/~galuc/wsdbm/User199
456,"5611726"
457,http://db.uwaterloo.ca/~galuc/wsdbm/User200
458,"1986-10-09"
459,"5357968"
460,http://db.uwaterloo.ca/~galuc/wsdbm/User201
461,"9344555"
462,http://db.uwaterloo.ca/~galuc/wsdbm/User202
463,"3040079"
464,http://db.uwaterloo.ca/~galuc/wsdbm/User203
465,"9849507"
466,http://db.uwaterloo.ca/~galuc/wsdbm/User204
467,"1001775"
468,http://db.uwaterloo.ca/~galuc/wsdbm/User205
469,"1995-10-26"
470,"8637589"
471,http://db.uwaterloo.ca/~galuc/wsdbm/User206
472,"7595979"
473,http://db.uwaterloo.ca/~galuc/wsdbm/User207
474,"1039603"
475,http://db.uwaterloo.ca/~galuc/wsdbm/User208
476,"4323912"
477,http://db.uwaterloo.ca/~galuc/wsdbm/User209
478,"7037104"
479,http://db.uwaterloo.ca/~galuc/wsdbm/User210
480,"1983-12-07"
481,"5254234"
482,http://db.uwaterloo.ca/~galuc/wsdbm/User211
483,"8897297"
484,http://db.uwaterloo.ca/~galuc/wsdbm/User212
485,"6663380"
486,http://db.uwaterloo.ca/~galuc/wsdbm/User213
487,"5612325"
488,"2105386"
489,http://db.uwaterloo.ca/~galuc/wsdbm/User214
490,"3149943"
491,http://db.uwaterloo.ca/~galuc/wsdbm/User215
492,"1978-07-09"
493,"9139725"
494,http://db.uwaterloo.ca/~galuc/wsdbm/User216
495,"1970-06-16"
496,"6149903"
497,http://db.uwaterloo.ca/~galuc/wsdbm/User217
498,"8123971"
499,http://db.uwaterloo.ca/~galuc/wsdbm/User218
500,"7414946"
501,http://db.uwaterloo.ca/~galuc/wsdbm/User219
502,"2180122"
503,http://db.uwaterloo.ca/~galuc/wsdbm/User220
504,"1988-11-23"
505,"7205298"
506,http://db.uwaterloo.ca/~galuc/wsdbm/User221
507,"1986-06-14"
508,"5834150"
509,http://db.uwaterloo.ca/~galuc/wsdbm/User222
510,"1979-11-08"
511,"6428478"
512,http://db.uwaterloo.ca/~galuc/wsdbm/User223
513,"1973-05-29"
514,"8862951"
515,http://db.uwaterloo.ca/~galuc/wsdbm/User224
516,"4047100"
517,http://db.uwaterloo.ca/~galuc/wsdbm/User225
518,"4101406"
519,http://db.uwaterloo.ca/~galuc/wsdbm/User226
520,"8535088"
521,http://db.uwaterloo.ca/~galuc/wsdbm/User227
522,"7927206"
523,http://db.uwaterloo.ca/~galuc/wsdbm/User228
524,"2462419"
525,http://db.uwaterloo.ca/~galuc/wsdbm/User229
526,"1991-10-25"
527,"6627077"
528,http://db.uwaterloo.ca/~galuc/wsdbm/User230
529,"6156260"
530,http://db.uwaterloo.ca/~galuc/wsdbm/User231
531,"5122198"
532,"1999-08-21"
533,"5977760"
534,http://db.uwaterloo.ca/~galuc/wsdbm/User232
535,"1992-01-29"
536,"7637103"
537,http://db.uwaterloo.ca/~galuc/wsdbm/User233
538,"1988-05-30"
539,"8754066"
540,http://db.uwaterloo.ca/~galuc/wsdbm/User234
541,"1929405"
542,http://db.uwaterloo.ca/~galuc/wsdbm/User235
543,"1993-10-07"
544,"8245968"
545,http://db.uwaterloo.ca/~galuc/wsdbm/User236
546,"9724857"
547,http://db.uwaterloo.ca/~galuc/wsdbm/User237
548,"8369885"
549,http://db.uwaterloo.ca/~galuc/wsdbm/User238
550,"6157068"
551,http://db.uwaterloo.ca/~galuc/wsdbm/User239
552,"1974-03-27"
553,"4951767"
554,http://db.uwaterloo.ca/~galuc/wsdbm/User240
555,"8457486"
556,http://db.uwaterloo.ca/~galuc/wsdbm/User241
557,"1973-04-01"
558,"7479685"
559,http://db.uwaterloo.ca/~galuc/wsdbm/User242
560,"6058765"
561,http://db.uwaterloo.ca/~galuc/wsdbm/User243
562,"1989-06-06"
563,"9852211"
564,http://db.uwaterloo.ca/~galuc/wsdbm/User244
565,"4661989"
566,"1833814"
567,http://db.uwaterloo.ca/~galuc/wsdbm/User245
568,"3161180"
569,http://db.uwaterloo.ca/~galuc/wsdbm/User246
570,"1992-06-22"
571,"2105766"
572,http://db.uwaterloo.ca/~galuc/wsdbm/User247
573,"6554543"
574,http://db.uwaterloo.ca/~galuc/wsdbm/User248
575,"2366332"
576,http://db.uwaterloo.ca/~galuc/wsdbm/User249
577,"7097332"
578,http://db.uwaterloo.ca/~galuc/wsdbm/User250
579,"6015745"
580,http://db.uwaterloo.ca/~galuc/wsdbm/User251
581,"5768137"
582,http://db.uwaterloo.ca/~galuc/wsdbm/User252
583,"9265186"
584,http://db.uwaterloo.ca/~galuc/wsdbm/User253
585,"2264378"
586,http://db.uwaterloo.ca/~galuc/wsdbm/User254
587,"1994-06-05"
588,"8131156"
589,http://db.uwaterloo.ca/~galuc/wsdbm/User255
590,"7568952"
591,"4917771"
592,http://db.uwaterloo.ca/~galuc/wsdbm/User256
593,"2803108"
594,http://db.uwaterloo.ca/~galuc/wsdbm/User257
595,"1986-03-25"
596,"9425729"
597,http://db.uwaterloo.ca/~galuc/wsdbm/User258
598,"3705708"
599,http://db.uwaterloo.ca/~galuc/wsdbm/User259
600,"8435903"
601,http://db.uwaterloo.ca/~galuc/wsdbm/User260
602,"8053614"
603,http://db.uwaterloo.ca/~galuc/wsdbm/User261
604,"1727398"
605,http://db.uwaterloo.ca/~galuc/wsdbm/User262
606,"8177930"
607,http://db.uwaterloo.ca/~galuc/wsdbm/User263
608,"2049421"
609,http://db.uwaterloo.ca/~galuc/wsdbm/User264
610,"2640698"
611,http://db.uwaterloo.ca/~galuc/wsdbm/User265
612,"1989-12-11"
613,"9086018"
614,http://db.uwaterloo.ca/~galuc/wsdbm/User266
615,"1974-10-31"
616,"6613975"
617,http://db.uwaterloo.ca/~galuc/wsdbm/User267
618,"1975-06-27"
619,"7615867"
620,http://db.uwaterloo.ca/~galuc/wsdbm/User268
621,"1982-04-23"
622,"3622352"
623,http://db.uwaterloo.ca/~galuc/wsdbm/User269
624,"1789101"
625,http://db.uwaterloo.ca/~galuc/wsdbm/User270
626,"1455408"
627,http://db.uwaterloo.ca/~galuc/wsdbm/User271
628,"8147280"
629,http://db.uwaterloo.ca/~galuc/wsdbm/User272
630,"1985-09-03"
631,"3786601"
632,http://db.uwaterloo.ca/~galuc/wsdbm/User273
633,"1706441"
634,http://db.uwaterloo.ca/~galuc/wsdbm/User274
635,"5205942"
636,http://db.uwaterloo.ca/~galuc/wsdbm/User275
637,"3108889"
638,http://db.uwaterloo.ca/~galuc/wsdbm/User276
639,"9275468"
640,http://db.uwaterloo.ca/~galuc/wsdbm/User277
641,"7412945"
642,http://db.uwaterloo.ca/~galuc/wsdbm/User278
643,"1994-11-07"
644,"5168555"
645,http://db.uwaterloo.ca/~galuc/wsdbm/User279
646,"4063654"
647,http://db.uwaterloo.ca/~galuc/wsdbm/User280
648,"1113017"
649,http://db.uwaterloo.ca/~galuc/wsdbm/User281
650,"3794746"
651,http://db.uwaterloo.ca/~galuc/wsdbm/User282
652,"6936919"
653,"6653413"
654,http://db.uwaterloo.ca/~galuc/wsdbm/User283
655,"1984-04-06"
656,"5651813"
657,http://db.uwaterloo.ca/~galuc/wsdbm/User284
658,"2077920"
659,"1995-09-12"
660,"5345605"
661,http://db.uwaterloo.ca/~galuc/wsdbm/User285
662,"1973-06-17"
663,"2363568"
664,http://db.uwaterloo.ca/~galuc/wsdbm/User286
665,"6257902"
666,http://db.uwaterloo.ca/~galuc/wsdbm/User287
667,"4765967"
668,http://db.uwaterloo.ca/~galuc/wsdbm/User288
669,"5548309"
670,http://db.uwaterloo.ca/~galuc/wsdbm/User289
671,"4854928"
672,http://db.uwaterloo.ca/~galuc/wsdbm/User290
673,"3966069"
674,http://db.uwaterloo.ca/~galuc/wsdbm/User291
675,"1338943"
676,http://db.uwaterloo.ca/~galuc/wsdbm/User292
677,"1997668"
678,http://db.uwaterloo.ca/~galuc/wsdbm/User293
679,"9972057"
680,http://db.uwaterloo.ca/~galuc/wsdbm/User294
681,"6057352"
682,http://db.uwaterloo.ca/~galuc/wsdbm/User295
683,"1556839"
684,http://db.uwaterloo.ca/~galuc/wsdbm/User296
685,"4750075"
686,http://db.uwaterloo.ca/~galuc/wsdbm/User297
687,"2781805"
688,http://db.uwaterloo.ca/~galuc/wsdbm/User298
689,"4763933"
690,http://db.uwaterloo.ca/~galuc/wsdbm/User299
691,"1997-07-24"
692,"9573229"
693,http://db.uwaterloo.ca/~galuc/wsdbm/User300
694,"4697786"
695,"9654088"
696,http://db.uwaterloo.ca/~galuc/wsdbm/User301
697,"6728759"
698,"6505505"
699,http://db.uwaterloo.ca/~galuc/wsdbm/User302
700,"4148224"
701,http://db.uwaterloo.ca/~galuc/wsdbm/User303
702,"1979-01-25"
703,"2574730"
704,http://db.uwaterloo.ca/~galuc/wsdbm/User304
705,"1974-10-23"
706,"6091235"
707,http://db.uwaterloo.ca/~galuc/wsdbm/User305
708,"1993-05-31"
709,"4354421"
710,http://db.uwaterloo.ca/~galuc/wsdbm/User306
711,"2955033"
712,http://db.uwaterloo.ca/~galuc/wsdbm/User307
713,"1984-07-08"
714,"7783527"
715,http://db.uwaterloo.ca/~galuc/wsdbm/User308
716,"4495942"
717,http://db.uwaterloo.ca/~galuc/wsdbm/User309
718,"6345753"
719,http://db.uwaterloo.ca/~galuc/wsdbm/User310
720,"5495446"
721,http://db.uwaterloo.ca/~galuc/wsdbm/User311
722,"6173876"
723,http://db.uwaterloo.ca/~galuc/wsdbm/User312
724,"4905794"
725,http://db.uwaterloo.ca/~galuc/wsdbm/User313
726,"6921909"
727,http://db.uwaterloo.ca/~galuc/wsdbm/User314
728,"2070725"
729,http://db.uwaterloo.ca/~galuc/wsdbm/User315
730,"3901079"
731,http://db.uwaterloo.ca/~galuc/wsdbm/User316
732,"6795424"
733,http://db.uwaterloo.ca/~galuc/wsdbm/User317
734,"8448940"
735,http://db.uwaterloo.ca/~galuc/wsdbm/User318
736,"3883638"
737,http://db.uwaterloo.ca/~galuc/wsdbm/User319
738,"9276749"
739,"9023614"
740,http://db.uwaterloo.ca/~galuc/wsdbm/User320
741,"7406934"
742,http://db.uwaterloo.ca/~galuc/wsdbm/User321
743,"6590548"
744,http://db.uwaterloo.ca/~galuc/wsdbm/User322
745,"2784377"
746,"9775589"
747,http://db.uwaterloo.ca/~galuc/wsdbm/User323
748,"5644755"
749,http://db.uwaterloo.ca/~galuc/wsdbm/User324
750,"1989-04-22"
751,"2822000"
752,http://db.uwaterloo.ca/~galuc/wsdbm/User325
753,"7141279"
754,http://db.uwaterloo.ca/~galuc/wsdbm/User326
755,"3569507"
756,http://db.uwaterloo.ca/~galuc/wsdbm/User327
757,"9201290"
758,http://db.uwaterloo.ca/~galuc/wsdbm/User328
759,"8473794"
760,http://db.uwaterloo.ca/~galuc/wsdbm/User329
761,"8400402"
762,http://db.uwaterloo.ca/~galuc/wsdbm/User330
763,"1978-09-18"
764,"7080204"
765,http://db.uwaterloo.ca/~galuc/wsdbm/User331
766,"1970-02-10"
767,"1684056"
768,http://db.uwaterloo.ca/~galuc/wsdbm/User332
769,"6335026"
770,http://db.uwaterloo.ca/~galuc/wsdbm/User333
771,"1970-06-25"
772,"7108998"
773,http://db.uwaterloo.ca/~galuc/wsdbm/User334
774,"2534535"
775,http://db.uwaterloo.ca/~galuc/wsdbm/User335
776,"2486847"
777,http://db.uwaterloo.ca/~galuc/wsdbm/User336
778,"7958493"
779,http://db.uwaterloo.ca/~galuc/wsdbm/User337
780,"2150141"
781,http://db.uwaterloo.ca/~galuc/wsdbm/User338
782,"8486434"
